href,stress_address,city,state_and_zip,county,img_href,beds,bath,area,year_built,lot_size,walk_score,transit_score,bike_score,cooling,heating,has_pool,price
https://www.redfin.com/LA/New-Orleans/2225-Port-St-70117/unit-27/home/85455463,2225 27 Port St,New Orleans, LA 70117,Orleans Parish,https://ssl.cdn-redfin.com/photo/166/bigphoto/587/2321587_0.jpg https://ssl.cdn-redfin.com/photo/166/mbpaddedwide/587/genMid.2321587_1_0.jpg https://ssl.cdn-redfin.com/photo/166/mbpaddedwide/587/genMid.2321587_4_0.jpg,4,3,2208,1940,0,48,37,67,1,1,0,305000
https://www.redfin.com/MI/New-Haven/62543-Haven-Ridge-Rd-48048/home/61260972,62543 Havenridge,Lenox, MI 48048,Macomb County,https://ssl.cdn-redfin.com/photo/143/bigphoto/001/50058001_0.jpg https://ssl.cdn-redfin.com/photo/143/mbpaddedwide/001/genMid.50058001_21_0.jpg https://ssl.cdn-redfin.com/photo/143/mbpaddedwide/001/genMid.50058001_63_0.jpg,5,6,5120,1968,0,0,0,25,0,0,0,1695000
https://www.redfin.com/CA/Lodi/712-W-Locust-St-95240/home/19858842,712 W Locust St,Lodi, CA 95240,San Joaquin County,https://ssl.cdn-redfin.com/photo/77/bigphoto/448/221120448_4.jpg https://ssl.cdn-redfin.com/photo/77/mbpaddedwide/448/genMid.221120448_5_5.jpg https://ssl.cdn-redfin.com/photo/77/mbpaddedwide/448/genMid.221120448_15_1.jpg,3,1.5,1460,1954,0,83,0,65,2,1,0,439900
https://www.redfin.com/TX/New-Braunfels/6357-Hibiscus-78132/home/147360251,6357 Hibiscus,New Braunfels, TX 78132,Comal County,https://ssl.cdn-redfin.com/photo/108/bigphoto/632/1568632_0.jpg https://ssl.cdn-redfin.com/photo/108/mbpaddedwide/632/genMid.1568632_8_0.jpg https://ssl.cdn-redfin.com/photo/108/mbpaddedwide/632/genMid.1568632_24_0.jpg,3,2,1562,2018,0,6,0,20,0,0,0,319900
https://www.redfin.com/RI/South-Kingstown/51-Summer-St-02879/home/51824818,51 Summer St,South Kingstown, RI 02879,Washington County,https://ssl.cdn-redfin.com/photo/116/bigphoto/268/1295268_0.jpg,2,1,768,1945,0,7,0,20,0,2,0,649000
https://www.redfin.com/FL/Sarasota/119-Shannon-Rd-34240/unit-A/home/47694435,119 Shannon Rd Unit A/B,SARASOTA, FL 34240,Sarasota County,https://ssl.cdn-redfin.com/photo/118/bigphoto/571/A4515571_0.jpg https://ssl.cdn-redfin.com/photo/118/mbpaddedwide/571/genMid.A4515571_6_0.jpg https://ssl.cdn-redfin.com/photo/118/mbpaddedwide/571/genMid.A4515571_18_0.jpg,5,3,1685,1958,0,5,19,47,0,0,0,579500
https://www.redfin.com/MD/Columbia/6706-Quiet-Hours-21045/home/9990687,6706 Quiet Hours,Columbia, MD 21045,Howard County,https://ssl.cdn-redfin.com/photo/235/bigphoto/000/MDHW2006000_1.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/000/genMid.MDHW2006000_5_1.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/000/genMid.MDHW2006000_17_1.jpg,3,2.5,1445,1982,0,40,32,33,0,0,0,340000
https://www.redfin.com/NJ/Belle-Mead/23-Dead-Tree-Run-Rd-08502/home/37937582,23 Dead Tree Run Rd,Montgomery Twp., NJ 08502-5903,Somerset County,https://ssl.cdn-redfin.com/photo/121/bigphoto/948/3743948_2.jpg https://ssl.cdn-redfin.com/photo/121/mbpaddedwide/948/genMid.3743948_10_2.jpg https://ssl.cdn-redfin.com/photo/121/mbpaddedwide/948/genMid.3743948_30_2.jpg,4,2,1700,1900,0,2,0,27,1,1,0,470000
https://www.redfin.com/GA/Lawrenceville/792-McKendree-Lake-Way-30043/home/24878819,792 Mckendree Lake Way,Lawrenceville, GA 30043,Gwinnett County,https://ssl.cdn-redfin.com/photo/82/bigphoto/255/6962255_1.jpg https://ssl.cdn-redfin.com/photo/82/mbpaddedwide/255/genMid.6962255_6_0.jpg https://ssl.cdn-redfin.com/photo/82/mbpaddedwide/255/genMid.6962255_18_0.jpg,3,2,1458,1991,0,6,0,6,1,2,0,259000
https://www.redfin.com/CA/Oakland/492-Staten-Ave-94610/unit-302/home/525793,492 Staten Ave #302,Oakland, CA 94610,Alameda County,https://ssl.cdn-redfin.com/photo/10/bigphoto/284/40973284_0.jpg https://ssl.cdn-redfin.com/photo/10/mbpaddedwide/284/genMid.40973284_8_0.jpg https://ssl.cdn-redfin.com/photo/10/mbpaddedwide/284/genMid.40973284_26_0.jpg,1,1,1160,1929,0,93,65,90,0,0,0,630000
https://www.redfin.com/VA/Richmond/2309-W-Grace-St-23220/home/55442543,2309 W Grace St,Richmond, VA 23220,Richmond City,https://ssl.cdn-redfin.com/photo/131/bigphoto/869/2125869_3.jpg https://ssl.cdn-redfin.com/photo/131/mbpaddedwide/869/genMid.2125869_10_1.jpg https://ssl.cdn-redfin.com/photo/131/mbpaddedwide/869/genMid.2125869_30_1.jpg,4,2,2336,1912,0,91,50,86,0,0,0,849000
https://www.redfin.com/MI/Commerce-Charter-Twp/9608-Garden-Trc-48382/home/176324783,9608 Garden Trc,Commerce, MI 48382-4128,Oakland County,https://ssl.cdn-redfin.com/photo/143/bigphoto/846/40245846_0.jpg https://ssl.cdn-redfin.com/photo/143/mbpaddedwide/846/genMid.40245846_6_0.jpg https://ssl.cdn-redfin.com/photo/143/mbpaddedwide/846/genMid.40245846_18_0.jpg,3,2,1283,1968,0,19,0,33,0,0,0,179900
https://www.redfin.com/AR/Lowell/907-Sycamore-Trce-72745/home/114566634,907 Sycamore Trce,Lowell, AR 72745,Benton County,https://ssl.cdn-redfin.com/photo/295/bigphoto/719/1201719_0.jpg https://ssl.cdn-redfin.com/photo/295/mbpaddedwide/719/genMid.1201719_7_0.jpg https://ssl.cdn-redfin.com/photo/295/mbpaddedwide/719/genMid.1201719_21_0.jpg,5,4,5749,2002,0,2,0,29,2,2,0,1399000
https://www.redfin.com/CA/Valencia/27152-W-Scrub-Oak-Ct-91355/home/177169552,27152 Scrub Oak Ct,Valencia, CA 91381,None,https://ssl.cdn-redfin.com/photo/113/bigphoto/746/2103746_1.jpg https://ssl.cdn-redfin.com/photo/113/mbpaddedwide/746/genMid.2103746_9_2.jpg https://ssl.cdn-redfin.com/photo/113/mbpaddedwide/746/genMid.2103746_27_2.jpg,4,3.5,2246,1968,0,1,0,11,0,0,0,872990
https://www.redfin.com/ME/Smyrna-Mills/3381-US-2-04780/home/100242873,3381 US-2,Smyrna, ME 04780,Aroostook County,https://ssl.cdn-redfin.com/photo/180/bigphoto/554/1469554_2.jpg https://ssl.cdn-redfin.com/photo/180/mbpaddedwide/554/genMid.1469554_5_2.jpg https://ssl.cdn-redfin.com/photo/180/mbpaddedwide/554/genMid.1469554_15_2.jpg,2,1,799,1968,0,7,0,44,0,0,0,42500
https://www.redfin.com/FL/Jacksonville/3601-Holly-Grove-Ave-32217/home/62397528,3601 Holly Grove Ave,Jacksonville, FL 32217,Duval County,https://ssl.cdn-redfin.com/photo/149/bigphoto/855/1035855_9.jpg https://ssl.cdn-redfin.com/photo/149/mbpaddedwide/855/genMid.1035855_13_9.jpg https://ssl.cdn-redfin.com/photo/149/mbpaddedwide/855/genMid.1035855_39_9.jpg,6,6.5,6931,2001,0,46,23,40,0,0,0,2779000
https://www.redfin.com/CA/Grover-Beach/281-N-9th-St-93433/home/49850727,281 N 9th St,Grover Beach, CA 93433,San Luis Obispo County,https://ssl.cdn-redfin.com/photo/45/bigphoto/703/PI21241703_1.jpg https://ssl.cdn-redfin.com/photo/45/mbpaddedwide/703/genMid.PI21241703_10_0.jpg https://ssl.cdn-redfin.com/photo/45/mbpaddedwide/703/genMid.PI21241703_30_0.jpg,3,2,1500,1989,0,88,0,61,0,0,0,689900
https://www.redfin.com/CT/Weston/4-Quail-Rdg-06883/home/109665337,4 Quail Rdg,Weston, CT 06883,Fairfield County,https://ssl.cdn-redfin.com/photo/234/bigphoto/386/170388386_1.jpg https://ssl.cdn-redfin.com/photo/234/mbpaddedwide/386/genMid.170388386_5_1.jpg https://ssl.cdn-redfin.com/photo/234/mbpaddedwide/386/genMid.170388386_15_1.jpg,4,4.5,4861,1968,0,5,0,14,0,0,0,2150000
https://www.redfin.com/AR/Jonesboro/5704-Ridgeview-Dr-72404/home/119403846,5704 Ridgeview Dr,Jonesboro, AR 72404,Craighead County,https://ssl.cdn-redfin.com/photo/184/bigphoto/628/21023628_0.jpg https://ssl.cdn-redfin.com/photo/184/mbpaddedwide/628/genMid.21023628_3_0.jpg https://ssl.cdn-redfin.com/photo/184/mbpaddedwide/628/genMid.21023628_7_0.jpg,3,2,2485,1968,0,0,0,25,0,0,0,289000
https://www.redfin.com/CT/Southington/358-Laning-St-06489/home/53726987,358 Laning St,Southington, CT 06489,Hartford County,https://ssl.cdn-redfin.com/photo/234/bigphoto/656/170411656_1.jpg https://ssl.cdn-redfin.com/photo/234/mbpaddedwide/656/genMid.170411656_1_1.jpg https://ssl.cdn-redfin.com/photo/234/mbpaddedwide/656/genMid.170411656_4_0.jpg,2,1,1022,1988,0,13,0,23,0,0,0,99900
https://www.redfin.com/NC/Marion/270-Marler-Rd-28752/home/112559774,270 Marler Rd,Marion, NC 28752,McDowell County,https://ssl.cdn-redfin.com/photo/103/bigphoto/809/3801809_0.jpg https://ssl.cdn-redfin.com/photo/103/mbpaddedwide/809/genMid.3801809_7_0.jpg https://ssl.cdn-redfin.com/photo/103/mbpaddedwide/809/genMid.3801809_22_0.jpg,3,4,3347,2005,0,2,0,17,0,0,0,499999
https://www.redfin.com/AZ/Tucson/5002-E-2nd-St-85711/home/50455774,5002 E 2nd St,Tucson, AZ 85711,Pima County,https://ssl.cdn-redfin.com/photo/115/bigphoto/979/22127979_0.jpg https://ssl.cdn-redfin.com/photo/115/mbpaddedwide/979/genMid.22127979_10_0.jpg https://ssl.cdn-redfin.com/photo/115/mbpaddedwide/979/genMid.22127979_32_0.jpg,2,2,1352,1947,0,66,41,98,0,0,0,359000
https://www.redfin.com/NC/Iron-Station/3172-Burnello-Ct-28080/home/176360352,3172 Burnello Ct,Iron Station, NC 28080,Lincoln County,https://ssl.cdn-redfin.com/photo/103/bigphoto/042/3785042_1.jpg https://ssl.cdn-redfin.com/photo/103/mbpaddedwide/042/genMid.3785042_9_1.jpg https://ssl.cdn-redfin.com/photo/103/mbpaddedwide/042/genMid.3785042_29_1.jpg,4,4,2703,1968,0,3,0,9,0,0,0,498212
https://www.redfin.com/VA/Dunnsville/120-Hampton-Rd-22454/home/68527040,120 Hampton Rd,Dunnsville, VA 22454,Essex County,https://ssl.cdn-redfin.com/photo/235/bigphoto/078/VAES2000078_0.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/078/genMid.VAES2000078_12_0.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/078/genMid.VAES2000078_37_0.jpg,2,1,933,1990,0,0,0,25,0,0,0,250000
https://www.redfin.com/OH/Elyria/39058-Ryan-Ct-44035/home/75855341,39058 Ryan Ct,Elyria, OH 44035,Lorain County,https://ssl.cdn-redfin.com/photo/159/bigphoto/279/4329279_0.jpg,3,2,1735,1968,0,10,0,28,1,2,0,289950
https://www.redfin.com/IA/Ames/1145-Oklahoma-Dr-50014/home/128870320,1145 Oklahoma Dr,Ames, IA 50014,Story County,https://ssl.cdn-redfin.com/photo/233/bigphoto/127/638127_2.jpg https://ssl.cdn-redfin.com/photo/233/mbpaddedwide/127/genMid.638127_4_2.jpg https://ssl.cdn-redfin.com/photo/233/mbpaddedwide/127/genMid.638127_14_2.jpg,4,3,2315,1983,0,10,0,27,1,3,0,469900
https://www.redfin.com/AZ/Mesa/3010-S-Mollera-85210/home/27268786,3010 S MOLLERA --,Mesa, AZ 85210,Maricopa County,https://ssl.cdn-redfin.com/photo/86/bigphoto/136/6314136_0.jpg https://ssl.cdn-redfin.com/photo/86/mbpaddedwide/136/genMid.6314136_4_0.jpg https://ssl.cdn-redfin.com/photo/86/mbpaddedwide/136/genMid.6314136_14_0.jpg,3,2,1338,1979,0,70,29,77,0,0,0,429900
https://www.redfin.com/CA/Santa-Maria/305-W-Mill-St-93458/home/21541299,305 W Mill St,Santa Maria, CA 93458,Santa Barbara County,https://ssl.cdn-redfin.com/photo/227/bigphoto/676/21002676_0.jpg https://ssl.cdn-redfin.com/photo/227/mbpaddedwide/676/genMid.21002676_7_0.jpg https://ssl.cdn-redfin.com/photo/227/mbpaddedwide/676/genMid.21002676_23_0.jpg,4,3,1661,1915,0,89,0,64,0,0,0,424900
https://www.redfin.com/MN/Fairmont/715-Shoreacres-Dr-56031/home/64457037,715 Shoreacres Dr,Fairmont, MN 56031,Martin County,https://ssl.cdn-redfin.com/photo/114/bigphoto/476/6125476_0.jpg https://ssl.cdn-redfin.com/photo/114/mbpaddedwide/476/genMid.6125476_16_0.jpg https://ssl.cdn-redfin.com/photo/114/mbpaddedwide/476/genMid.6125476_49_0.jpg,3,2,2548,1940,0,5,0,16,0,0,0,469900
https://www.redfin.com/CA/VALLEY-VILLAGE/5261-N-BAINBRIDGE-PL-91607/home/176518559,5261 N Bainbridge Pl,Valley Village, CA 91607,Los Angeles County,https://ssl.cdn-redfin.com/photo/41/bigphoto/833/SR21241833_1.jpg https://ssl.cdn-redfin.com/photo/41/mbpaddedwide/833/genMid.SR21241833_1_2.jpg https://ssl.cdn-redfin.com/photo/41/mbpaddedwide/833/genMid.SR21241833_3_1.jpg,3,3.5,1685,1968,0,78,48,73,0,0,0,939900
https://www.redfin.com/TX/Yoakum/408-Walnut-St-77995/home/66812758,408 Walnut St,Yoakum, TX 77995,Lavaca County,https://ssl.cdn-redfin.com/photo/104/bigphoto/100/54259100_2.jpg https://ssl.cdn-redfin.com/photo/104/mbpaddedwide/100/genMid.54259100_12_1.jpg https://ssl.cdn-redfin.com/photo/104/mbpaddedwide/100/genMid.54259100_37_0.jpg,4,2,1892,1977,0,25,0,33,0,0,0,185000
https://www.redfin.com/CA/Concord/2200-Laguna-Cir-94520/unit-H/home/1718618,2200 Laguna Cir Unit H,Concord, CA 94520,Contra Costa County,https://ssl.cdn-redfin.com/photo/10/bigphoto/079/40967079_1.jpg https://ssl.cdn-redfin.com/photo/10/mbpaddedwide/079/genMid.40967079_5_1.jpg https://ssl.cdn-redfin.com/photo/10/mbpaddedwide/079/genMid.40967079_15_1.jpg,1,1,644,1970,0,68,44,65,0,0,0,295000
https://www.redfin.com/AK/Wasilla/2578-S-Evergreen-Cir-99654/home/134785808,2578 S Evergreen Cir,Wasilla, AK 99654,Matanuska-Susitna Borough,https://ssl.cdn-redfin.com/photo/270/bigphoto/403/21-16403_6.jpg https://ssl.cdn-redfin.com/photo/270/mbpaddedwide/403/genMid.21-16403_8_4.jpg https://ssl.cdn-redfin.com/photo/270/mbpaddedwide/403/genMid.21-16403_24_4.jpg,3,2,1902,2009,0,0,0,25,0,1,0,400000
https://www.redfin.com/NJ/Mays-Landing/1534-Thomas-Jefferson-Ct-08330/home/59131892,1534 Thomas Jefferson Ct,Mays Landing, NJ 08330,Atlantic County,https://ssl.cdn-redfin.com/photo/235/bigphoto/680/NJAC2001680_0.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/680/genMid.NJAC2001680_8_0.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/680/genMid.NJAC2001680_24_0.jpg,3,2.5,1398,1989,0,5,0,26,0,0,0,199900
https://www.redfin.com/FL/Hialeah/17925-NW-63rd-Ct-33015/home/42961950,17925 NW 63rd Ct,Hialeah, FL 33015,Miami-Dade County,https://ssl.cdn-redfin.com/photo/105/bigphoto/345/A11119345_2.jpg https://ssl.cdn-redfin.com/photo/105/mbpaddedwide/345/genMid.A11119345_16_2.jpg https://ssl.cdn-redfin.com/photo/105/mbpaddedwide/345/genMid.A11119345_48_3.jpg,4,3.5,2638,1986,0,59,38,45,2,1,0,709000
https://www.redfin.com/CA/Bethel-Island/3674-Porter-Cir-94511/home/672814,3674 Porter Cir,Bethel Island, CA 94511,Contra Costa County,https://ssl.cdn-redfin.com/photo/10/bigphoto/892/40972892_0.jpg https://ssl.cdn-redfin.com/photo/10/mbpaddedwide/892/genMid.40972892_4_0.jpg https://ssl.cdn-redfin.com/photo/10/mbpaddedwide/892/genMid.40972892_13_0.jpg,3,2,1880,1968,0,0,0,34,0,0,0,229000
https://www.redfin.com/MN/Staples/725-8th-St-NE-56479/home/53244446,725 8th St NE,Staples, MN 56479,Todd County,https://ssl.cdn-redfin.com/photo/114/bigphoto/909/6126909_0.jpg https://ssl.cdn-redfin.com/photo/114/mbpaddedwide/909/genMid.6126909_9_0.jpg https://ssl.cdn-redfin.com/photo/114/mbpaddedwide/909/genMid.6126909_27_0.jpg,4,4,3330,1968,0,33,0,38,0,0,0,269900
https://www.redfin.com/FL/Palm-Harbor/1024-Dunrobin-Dr-34684/unit-D/home/47914772,1024 Dunrobin Dr Unit D,PALM HARBOR, FL 34684,Pinellas County,https://ssl.cdn-redfin.com/photo/118/bigphoto/059/U8143059_0.jpg https://ssl.cdn-redfin.com/photo/118/mbpaddedwide/059/genMid.U8143059_16_0.jpg https://ssl.cdn-redfin.com/photo/118/mbpaddedwide/059/genMid.U8143059_48_0.jpg,2,2,1333,1979,0,15,18,25,0,0,0,329900
https://www.redfin.com/IL/Grayslake/2309-Horseshoe-Ct-60030/home/56370751,2309 Horseshoe Ct,Grayslake, IL 60030,Lake County,https://ssl.cdn-redfin.com/photo/68/bigphoto/585/11240585_0.jpg https://ssl.cdn-redfin.com/photo/68/mbpaddedwide/585/genMid.11240585_7_0.jpg https://ssl.cdn-redfin.com/photo/68/mbpaddedwide/585/genMid.11240585_21_0.jpg,2,2,1616,1968,0,0,0,25,1,1,0,189900
https://www.redfin.com/CA/Sacramento/38-Robles-St-95828/home/19085390,38 Robles St,Sacramento, CA 95828,Sacramento County,https://ssl.cdn-redfin.com/photo/77/bigphoto/990/221096990_0.jpg https://ssl.cdn-redfin.com/photo/77/mbpaddedwide/990/genMid.221096990_5_0.jpg https://ssl.cdn-redfin.com/photo/77/mbpaddedwide/990/genMid.221096990_15_0.jpg,2,2,1635,1968,0,15,4,31,1,1,0,110000
https://www.redfin.com/NV/Las-Vegas/150-Las-Vegas-Blvd-N-89101/unit-2509/home/29813988,150 Las Vegas Blvd #2509,Las Vegas, NV 89101,Clark County,https://ssl.cdn-redfin.com/photo/95/bigphoto/183/2349183_0.jpg https://ssl.cdn-redfin.com/photo/95/mbpaddedwide/183/genMid.2349183_10_0.jpg https://ssl.cdn-redfin.com/photo/95/mbpaddedwide/183/genMid.2349183_30_0.jpg,3,2.5,1849,2007,0,93,66,64,2,2,0,774999
https://www.redfin.com/CA/Agoura-Hills/5376-Lake-Lindero-Dr-91301/home/3362821,5376 Lake Lindero Dr,Agoura Hills, CA 91301,Los Angeles County,https://ssl.cdn-redfin.com/photo/272/bigphoto/000/221006000_0.jpg https://ssl.cdn-redfin.com/photo/272/mbpaddedwide/000/genMid.221006000_2_0.jpg https://ssl.cdn-redfin.com/photo/272/mbpaddedwide/000/genMid.221006000_6_0.jpg,2,1.5,995,1974,0,49,24,31,0,0,0,449000
https://www.redfin.com/CT/Marlborough/161-Ogden-Lord-Rd-06447/home/54375728,161 Ogden Lord Rd,Marlborough, CT 06447,Hartford County,https://ssl.cdn-redfin.com/photo/234/bigphoto/265/170405265_1.jpg https://ssl.cdn-redfin.com/photo/234/mbpaddedwide/265/genMid.170405265_10_1.jpg https://ssl.cdn-redfin.com/photo/234/mbpaddedwide/265/genMid.170405265_30_1.jpg,4,3,5974,1997,0,0,0,11,0,0,0,1750000
https://www.redfin.com/MA/Dudley/Lot-15-Truman-DR-01571/home/173896162,Lot 15 Truman Dr,Dudley, MA 01571,Worcester County,https://ssl.cdn-redfin.com/photo/52/bigphoto/488/72764488_0.jpg https://ssl.cdn-redfin.com/photo/52/mbpaddedwide/488/genMid.72764488_2_0.jpg https://ssl.cdn-redfin.com/photo/52/mbpaddedwide/488/genMid.72764488_6_0.jpg,4,2.5,2500,1968,0,1,0,7,0,0,0,599900
https://www.redfin.com/GA/Grantville/111-Griffin-St-30220/home/23507716,111 Griffin St,Grantville, GA 30220,Coweta County,https://ssl.cdn-redfin.com/photo/81/bigphoto/070/9062070_4.jpg https://ssl.cdn-redfin.com/photo/81/mbpaddedwide/070/genMid.9062070_8_2.jpg https://ssl.cdn-redfin.com/photo/81/mbpaddedwide/070/genMid.9062070_24_2.jpg,3,2,2286,1890,0,29,0,39,3,3,0,275000
https://www.redfin.com/CA/Dublin/3596-Rocking-Horse-Ct-94568/home/17186513,3596 Rocking Horse Ct,Dublin, CA 94568,Alameda County,https://ssl.cdn-redfin.com/photo/10/bigphoto/064/40974064_0.jpg https://ssl.cdn-redfin.com/photo/10/mbpaddedwide/064/genMid.40974064_3_0.jpg https://ssl.cdn-redfin.com/photo/10/mbpaddedwide/064/genMid.40974064_9_0.jpg,3,2.5,1775,2007,0,2,0,17,0,0,0,362838
https://www.redfin.com/WI/Elkhorn/354-S-Stonefield-Rd-53121/home/103944378,354 S Stonefield Rd,Listing provided courtesy of Keefe Real Estate, Inc.,Walworth County,https://ssl.cdn-redfin.com/photo/128/bigphoto/924/1766924_8.jpg https://ssl.cdn-redfin.com/photo/128/mbpaddedwide/924/genMid.1766924_3_5.jpg https://ssl.cdn-redfin.com/photo/128/mbpaddedwide/924/genMid.1766924_11_5.jpg,3,2,4398,1968,0,9,0,29,0,0,0,439900
https://www.redfin.com/TX/San-Antonio/12650-Vittorio-Gable-78253/home/177038238,12650 Vittorio Gable,San Antonio, TX 78253,None,https://ssl.cdn-redfin.com/photo/113/bigphoto/151/2100151_5.jpg https://ssl.cdn-redfin.com/photo/113/mbpaddedwide/151/genMid.2100151_3_5.jpg https://ssl.cdn-redfin.com/photo/113/mbpaddedwide/151/genMid.2100151_9_0.jpg,4,3,2594,1968,0,0,0,16,0,0,0,547900
https://www.redfin.com/GA/Atlanta/213-Maple-St-NW-30314/home/24557902,213 Maple St,Atlanta, GA 30314,Fulton County,https://ssl.cdn-redfin.com/photo/81/bigphoto/884/9076884_2.jpg https://ssl.cdn-redfin.com/photo/81/mbpaddedwide/884/genMid.9076884_1_2.jpg,2,1,676,1920,0,46,65,45,4,2,0,225000
https://www.redfin.com/MN/Minneapolis/1120-S-Washburn-Ave-55405/home/51476872,1120 S Washburn Ave S,Minneapolis, MN 55405,Hennepin County,https://ssl.cdn-redfin.com/photo/114/bigphoto/234/6117234_0.jpg https://ssl.cdn-redfin.com/photo/114/mbpaddedwide/234/genMid.6117234_7_0.jpg https://ssl.cdn-redfin.com/photo/114/mbpaddedwide/234/genMid.6117234_23_0.jpg,4,1,1402,1925,0,21,30,58,0,0,0,395000
https://www.redfin.com/TX/Refugio/486-Highway-183-78377/home/172720483,486 Hwy 183,Refugio, TX 78377,Refugio County,https://ssl.cdn-redfin.com/photo/225/bigphoto/783/418783_2.jpg https://ssl.cdn-redfin.com/photo/225/mbpaddedwide/783/genMid.418783_8_2.jpg https://ssl.cdn-redfin.com/photo/225/mbpaddedwide/783/genMid.418783_26_2.jpg,3,1,1144,1968,0,0,0,25,2,0,0,1720140
https://www.redfin.com/LA/Baton-Rouge/4220-Lake-Sherwood-Ave-E-70816/home/82961469,4220 E Lake Sherwood Ave,Baton Rouge, LA 70816,East Baton Rouge Parish,https://ssl.cdn-redfin.com/photo/165/bigphoto/133/2021016133_2.jpg https://ssl.cdn-redfin.com/photo/165/mbpaddedwide/133/genMid.2021016133_7_2.jpg https://ssl.cdn-redfin.com/photo/165/mbpaddedwide/133/genMid.2021016133_22_2.jpg,5,4,5073,1984,0,46,0,42,2,1,0,550000
https://www.redfin.com/MD/Gaithersburg/440-Girard-St-20877/unit-104/home/143497701,440 Girard St #104,Gaithersburg, MD 20877,Montgomery County,https://ssl.cdn-redfin.com/photo/235/bigphoto/289/MDMC2001289_0.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/289/genMid.MDMC2001289_5_0.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/289/genMid.MDMC2001289_16_0.jpg,1,1,905,1968,0,30,67,28,0,0,0,129900
https://www.redfin.com/MI/Lake-Orion/784-Heights-Rd-48362/home/99122826,784 Heights Rd,Orion Twp, MI 48362,Oakland County,https://ssl.cdn-redfin.com/photo/144/bigphoto/606/2210093606_3.jpg https://ssl.cdn-redfin.com/photo/144/mbpaddedwide/606/genMid.2210093606_6_1.jpg https://ssl.cdn-redfin.com/photo/144/mbpaddedwide/606/genMid.2210093606_20_1.jpg,2,1,820,1950,0,17,0,27,0,0,0,185000
https://www.redfin.com/IL/Butler/9040-N-13th-Ave-62015/home/64164209,9040 N 13th Ave,Butler, IL 62015,Montgomery County,https://ssl.cdn-redfin.com/photo/156/bigphoto/551/21056551_2.jpg https://ssl.cdn-redfin.com/photo/156/mbpaddedwide/551/genMid.21056551_13_1.jpg https://ssl.cdn-redfin.com/photo/156/mbpaddedwide/551/genMid.21056551_41_2.jpg,2,3,1296,1968,0,0,0,14,0,0,0,550000
https://www.redfin.com/UT/Salt-Lake-City/44-Broadway-84101/unit-1605/home/170474344,44 W Broadway S #1605,Salt Lake City, UT 84101,Salt Lake County,https://ssl.cdn-redfin.com/photo/171/bigphoto/734/1775734_2.jpg https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/734/genMid.1775734_12_2.jpg https://ssl.cdn-redfin.com/photo/171/mbpaddedwide/734/genMid.1775734_36_1.jpg,3,2.5,2279,1968,0,79,70,94,1,1,0,610000
https://www.redfin.com/AZ/Peoria/10518-W-Echo-Ln-85345/home/27535438,10518 W ECHO Ln,Peoria, AZ 85345,Maricopa County,https://ssl.cdn-redfin.com/photo/86/bigphoto/651/6319651_0.jpg https://ssl.cdn-redfin.com/photo/86/mbpaddedwide/651/genMid.6319651_5_0.jpg https://ssl.cdn-redfin.com/photo/86/mbpaddedwide/651/genMid.6319651_17_0.jpg,3,3,1516,1978,0,35,0,36,0,0,0,389900
https://www.redfin.com/MA/Mendon/20-Thayer-Rd-01756/home/16550201,20 Thayer Rd,Mendon, MA 01756,Worcester County,https://ssl.cdn-redfin.com/photo/52/bigphoto/524/72906524_6.jpg https://ssl.cdn-redfin.com/photo/52/mbpaddedwide/524/genMid.72906524_9_6.jpg https://ssl.cdn-redfin.com/photo/52/mbpaddedwide/524/genMid.72906524_29_6.jpg,5,3,3860,2001,0,1,0,22,0,0,0,889900
https://www.redfin.com/OH/Willoughby/38402-Gold-Rush-Dr-44094/home/173069651,38402 Gold Rush Dr,Willoughby, OH 44094,Lake County,https://ssl.cdn-redfin.com/photo/159/bigphoto/335/4323335_1.jpg https://ssl.cdn-redfin.com/photo/159/mbpaddedwide/335/genMid.4323335_1_0.jpg,3,2,1828,1968,0,1,0,36,1,2,0,437400
https://www.redfin.com/IL/Carlock/211-N-Church-St-61725/home/130309026,211 N Church St,Carlock, IL 61725,McLean County,https://ssl.cdn-redfin.com/photo/68/bigphoto/056/11267056_0.jpg https://ssl.cdn-redfin.com/photo/68/mbpaddedwide/056/genMid.11267056_10_0.jpg https://ssl.cdn-redfin.com/photo/68/mbpaddedwide/056/genMid.11267056_30_0.jpg,3,1.5,1395,1972,0,22,0,28,1,1,0,135000
https://www.redfin.com/MI/Burton/3264-Card-Dr-48529/home/170193903,3264 Card,BURTON, MI 48529,Genesee County,https://ssl.cdn-redfin.com/photo/144/bigphoto/720/5050012720_6.jpg,3,2,2825,1968,0,11,0,28,0,0,0,699000
