href,stress_address,city,state_and_zip,county,img_href,beds,bath,area,year_built,lot_size,walk_score,transit_score,bike_score,lot_size,cooling,heating,has_pool,parking_size,price
https://www.redfin.com/ME/Cherryfield/645-Willey-District-Rd-04622/home/100089918,645 Willey District Rd,Cherryfield, ME 04622,Washington County,https://ssl.cdn-redfin.com/photo/180/bigphoto/317/1504317_6.jpg https://ssl.cdn-redfin.com/photo/180/mbpaddedwide/317/genMid.1504317_8_6.jpg https://ssl.cdn-redfin.com/photo/180/mbpaddedwide/317/genMid.1504317_24_6.jpg,3,1,1296,1990,None,0,None,35,None,None,None,None,None,$197500
https://www.redfin.com/MD/Baltimore/3313-Brighton-St-21216/home/10941201,3313 Brighton St,Baltimore, MD 21216,Baltimore City,https://ssl.cdn-redfin.com/photo/235/bigphoto/764/MDBA2016764_0.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/764/genMid.MDBA2016764_5_0.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/764/genMid.MDBA2016764_15_0.jpg,2,1,1134,1920,None,49,47,47,None,None,None,None,None,$40000
https://www.redfin.com/NJ/Marlton/13-Cranberry-Ct-08053/unit-109/home/35928960,13 Cranberry Ct,Marlton, NJ 08053,Burlington County,https://ssl.cdn-redfin.com/photo/235/bigphoto/468/NJBL2010468_0.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/468/genMid.NJBL2010468_3_0.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/468/genMid.NJBL2010468_10_0.jpg,2,2,911,1988,None,2,None,27,None,None,None,None,None,$150000
https://www.redfin.com/KY/VERONA/23-EDMONDSON-FARM-SUB-41092/home/83960164,23 Edmondson Farm Sub,Verona, KY 41092,Gallatin County,https://ssl.cdn-redfin.com/photo/261/bigphoto/081/553081_0.jpg https://ssl.cdn-redfin.com/photo/261/mbpaddedwide/081/genMid.553081_4_0.jpg https://ssl.cdn-redfin.com/photo/261/mbpaddedwide/081/genMid.553081_12_0.jpg,—,—,3.14,—,3.14,0,None,None,3.14,None,None,None,None,$50000
https://www.redfin.com/NY/Staten-Island/30-Scheffelin-Ave-10306/home/56116466,30 Scheffelin Ave,Staten Island, NY 10306,Richmond County,https://ssl.cdn-redfin.com/photo/187/bigphoto/538/1150538_0.jpg https://ssl.cdn-redfin.com/photo/187/mbpaddedwide/538/genMid.1150538_12_0.jpg https://ssl.cdn-redfin.com/photo/187/mbpaddedwide/538/genMid.1150538_36_0.jpg,4,3.5,2688,1965,None,16,47,16,None,None,None,None,None,$2100000
https://www.redfin.com/CO/Brush/Unknown-80723/home/170167881,Unknown Address,Brush, CO 80723,Morgan County,https://ssl.cdn-redfin.com/photo/91/bigphoto/758/900758_0.jpg https://ssl.cdn-redfin.com/photo/91/mbpaddedwide/758/genMid.900758_2_0.jpg https://ssl.cdn-redfin.com/photo/91/mbpaddedwide/758/genMid.900758_6_0.jpg,—,—,—,—,None,0,None,25,None,None,None,None,None,$2460000
https://www.redfin.com/TX/Weatherford/381-Oak-Meadow-LN-76085/home/175819395,381 Oak Meadow Ln,Weatherford, TX 76085,Parker County,https://ssl.cdn-redfin.com/photo/90/bigphoto/669/14632669_0.jpg https://ssl.cdn-redfin.com/photo/90/mbpaddedwide/669/genMid.14632669_1_0.jpg,4,3,3031,—,None,0,None,25,None,None,None,None,None,$636510
https://www.redfin.com/WI/Milwaukee/1123-N-24th-St-53233/unit-1125/home/109303173,1123 N 24th St #1125,Listing provided courtesy of RE/MAX Xpress.,Milwaukee County,https://ssl.cdn-redfin.com/photo/128/bigphoto/998/1745998_4.jpg,—,—,—,—,None,71,57,78,None,None,None,None,None,$54000
https://www.redfin.com/VA/Virginia-Beach/1045-Purrington-Ct-23454/home/49511560,1045 Purrington Ct,Virginia Beach, VA 23454,Virginia Beach,https://ssl.cdn-redfin.com/photo/110/bigphoto/289/10410289_1.jpg https://ssl.cdn-redfin.com/photo/110/mbpaddedwide/289/genMid.10410289_8_1.jpg https://ssl.cdn-redfin.com/photo/110/mbpaddedwide/289/genMid.10410289_24_1.jpg,3,2.5,1632,1987,None,2,10,31,None,None,None,None,None,$370000
https://www.redfin.com/AL/GADSDEN/GREENBRIAR-RD-35901/home/80296836,0 Greenbriar Rd,Gadsden, AL 35901,Etowah County,https://ssl.cdn-redfin.com/photo/252/bigphoto/884/1790884_0.jpg,—,—,4.00,—,4,1,None,1,4,None,None,None,None,$49900
https://www.redfin.com/AR/Edgemont/67-Hawks-Cir-72044/unit-67/home/175632615,67 Hawks Cir Lot 67,Edgemont, AR 72044,Cleburne County,https://ssl.cdn-redfin.com/photo/184/bigphoto/904/21021904_1.jpg https://ssl.cdn-redfin.com/photo/184/mbpaddedwide/904/genMid.21021904_1_0.jpg,3,2,1817,—,None,1,None,None,None,None,None,None,None,$351000
https://www.redfin.com/OK/Owasso/6429-N-Blue-Sage-DR-74055/home/176684175,6429 N Blue Sage Dr,Owasso, OK 74055,Tulsa County,https://ssl.cdn-redfin.com/photo/164/bigphoto/073/2135073_1.jpg https://ssl.cdn-redfin.com/photo/164/mbpaddedwide/073/genMid.2135073_1_1.jpg https://ssl.cdn-redfin.com/photo/164/mbpaddedwide/073/genMid.2135073_4_1.jpg,4,3.5,3766,—,0.57,41,None,40,0.57,Central Air| 3+ Units,Central| Gas| Multiple Heating Units,None,None,$799900
https://www.redfin.com/RI/FOSTER/SALISBURY-RD-02825/home/51944314,0 Salisbury Rd,Foster, RI 02825,Providence County,https://ssl.cdn-redfin.com/photo/116/bigphoto/491/1282491_2.jpg https://ssl.cdn-redfin.com/photo/116/mbpaddedwide/491/genMid.1282491_1_2.jpg https://ssl.cdn-redfin.com/photo/116/mbpaddedwide/491/genMid.1282491_4_1.jpg,—,—,40.97,—,40.97,0,None,24,40.97,None,None,None,None,$399000
https://www.redfin.com/VA/HAMPTON/22-WYATT-LN-23664/home/49318885,22 Wyatt Ln,Hampton, VA 23664,Hampton,https://ssl.cdn-redfin.com/photo/110/bigphoto/131/10378131_1.jpg,—,—,4.07,—,None,1,0,32,None,None,None,None,None,$70000
https://www.redfin.com/LA/Ponchatoula/400-N-6th-St-70454/home/79264739,400 N 6th St,Ponchatoula, LA 70454,Tangipahoa Parish,https://ssl.cdn-redfin.com/photo/166/bigphoto/623/2315623_0.jpg https://ssl.cdn-redfin.com/photo/166/mbpaddedwide/623/genMid.2315623_8_0.jpg https://ssl.cdn-redfin.com/photo/166/mbpaddedwide/623/genMid.2315623_24_0.jpg,3,3,2900,1972,None,55,None,54,None,Central Air| 2 Units,Central| Multiple Heating Units,None,None,$525000
https://www.redfin.com/KY/Dayton/609-Manhattan-Blvd-41074/unit-202/home/174522488,609 Manhattan Blvd #202,Dayton, KY 41074,Campbell County,https://ssl.cdn-redfin.com/photo/261/bigphoto/151/546151_7.jpg https://ssl.cdn-redfin.com/photo/261/mbpaddedwide/151/genMid.546151_4_4.jpg https://ssl.cdn-redfin.com/photo/261/mbpaddedwide/151/genMid.546151_14_4.jpg,3,4,2690,—,None,37,None,46,None,Central Air,Gas,None,None,$807000
https://www.redfin.com/TX/Seagoville/619-N-Watson-St-75159/home/45392107,619 N Watson St,Seagoville, TX 75159,Dallas County,https://ssl.cdn-redfin.com/photo/90/bigphoto/609/14578609_0.jpg https://ssl.cdn-redfin.com/photo/90/mbpaddedwide/609/genMid.14578609_6_0.jpg https://ssl.cdn-redfin.com/photo/90/mbpaddedwide/609/genMid.14578609_18_0.jpg,—,—,—,—,None,23,None,29,None,None,None,None,None,$2000000
https://www.redfin.com/VA/Colonial-Heights/215-Suffolk-Ave-23834/home/52864162,215 Suffolk Ave,Colonial Heights, VA 23834,Colonial Heights,https://ssl.cdn-redfin.com/photo/131/bigphoto/339/2115339_8.jpg https://ssl.cdn-redfin.com/photo/131/mbpaddedwide/339/genMid.2115339_2_6.jpg https://ssl.cdn-redfin.com/photo/131/mbpaddedwide/339/genMid.2115339_6_7.jpg,3,1,1128,1957,0.12,55,None,43,0.12,Heat Pump,Electric| Natural Gas| Zoned,None,None,$174999
https://www.redfin.com/MA/Uxbridge/70-Chocolog-Rd-01569/home/66766102,70 Chockolog,Uxbridge, MA 01569,Worcester County,https://ssl.cdn-redfin.com/photo/52/bigphoto/747/72529747_0.jpg https://ssl.cdn-redfin.com/photo/52/mbpaddedwide/747/genMid.72529747_2_0.jpg https://ssl.cdn-redfin.com/photo/52/mbpaddedwide/747/genMid.72529747_7_0.jpg,—,—,6.01,—,None,1,None,15,None,None,None,None,None,$249900
https://www.redfin.com/ME/Greene/0-Androscoggin-WAY-Unknown/home/175899846,.0 Androscoggin Way,Greene, ME 04236,Androscoggin County,https://ssl.cdn-redfin.com/photo/180/bigphoto/020/1503020_0.jpg https://ssl.cdn-redfin.com/photo/180/mbpaddedwide/020/genMid.1503020_4_0.jpg https://ssl.cdn-redfin.com/photo/180/mbpaddedwide/020/genMid.1503020_14_0.jpg,—,—,2.05,—,None,11,None,31,None,None,None,None,None,$200000
https://www.redfin.com/FL/Coconut-Creek/5168-NW-49th-Ave-33073/home/41469552,5168 NW 49th Ave,Coconut Creek, FL 33073,Broward County,https://ssl.cdn-redfin.com/photo/107/bigphoto/940/F10307940_1.jpg https://ssl.cdn-redfin.com/photo/107/mbpaddedwide/940/genMid.F10307940_10_1.jpg https://ssl.cdn-redfin.com/photo/107/mbpaddedwide/940/genMid.F10307940_32_1.jpg,4,3,1952,1989,None,55,26,44,None,None,None,None,None,$525000
https://www.redfin.com/MA/Boxborough/208-Swanson-Rd-01719/unit-535/home/8440234,208 Swanson Rd #535,Boxborough, MA 01719,Middlesex County,https://ssl.cdn-redfin.com/photo/52/bigphoto/338/72914338_0.jpg https://ssl.cdn-redfin.com/photo/52/mbpaddedwide/338/genMid.72914338_6_0.jpg https://ssl.cdn-redfin.com/photo/52/mbpaddedwide/338/genMid.72914338_18_0.jpg,1,1,494,1973,None,11,None,20,None,None,None,None,None,$165000
https://www.redfin.com/NJ/Wallington/5-Gardenia-Dr-07057/home/35880009,5 Gardenia Dr,Wallington, NJ 07057,Bergen County,https://ssl.cdn-redfin.com/photo/120/bigphoto/574/21040574_0.jpg https://ssl.cdn-redfin.com/photo/120/mbpaddedwide/574/genMid.21040574_12_0.jpg https://ssl.cdn-redfin.com/photo/120/mbpaddedwide/574/genMid.21040574_36_0.jpg,4,3.5,—,1956,None,70,None,41,None,None,None,None,None,$969000
https://www.redfin.com/AR/Fort-Smith/8412-Hannah-Ct-72903/home/125223797,8412 Hannah Ct,Fort Smith, AR 72903,Sebastian County,https://ssl.cdn-redfin.com/photo/217/bigphoto/801/526801_0.jpg https://ssl.cdn-redfin.com/photo/217/mbpaddedwide/801/genMid.526801_1_0.jpg https://ssl.cdn-redfin.com/photo/217/mbpaddedwide/801/genMid.526801_3_0.jpg,3,2.5,1650,2003,None,39,None,33,None,None,None,None,None,$190000
https://www.redfin.com/NY/Schenectady/484-Saratoga-Rd-12302/home/92665357,484 Saratoga Rd,Glenville, NY 12302,Schenectady County,https://ssl.cdn-redfin.com/photo/175/bigphoto/185/202132185_0.jpg https://ssl.cdn-redfin.com/photo/175/mbpaddedwide/185/genMid.202132185_8_0.jpg https://ssl.cdn-redfin.com/photo/175/mbpaddedwide/185/genMid.202132185_26_0.jpg,3,2,1155,1925,None,31,25,32,None,None,None,None,None,$220000
https://www.redfin.com/CA/Stockton/5740-Cherokee-Rd-95215/home/176730589,5740 Cherokee Rd,Stockton, CA 95215,San Joaquin County,https://ssl.cdn-redfin.com/photo/77/bigphoto/436/221132436_0.jpg https://ssl.cdn-redfin.com/photo/77/mbpaddedwide/436/genMid.221132436_1_0.jpg,—,—,0.56,—,0.5561,2,0,26,0.5561,None,None,None,None,$199000
https://www.redfin.com/CT/Southbury/510-Jeremy-Swamp-Rd-06488/home/54261667,510 Jeremy Swamp Rd Parcel A,Southbury, CT 06488,New Haven County,https://ssl.cdn-redfin.com/photo/234/bigphoto/658/170361658_1.jpg https://ssl.cdn-redfin.com/photo/234/mbpaddedwide/658/genMid.170361658_1_0.jpg https://ssl.cdn-redfin.com/photo/234/mbpaddedwide/658/genMid.170361658_4_0.jpg,—,—,2.13,1800,None,0,None,11,None,None,None,None,None,$149900
https://www.redfin.com/FL/Miami/9040-SW-48th-St-33165/home/43081567,9040 SW 48th St,Miami, FL 33165,Miami-Dade County,https://ssl.cdn-redfin.com/photo/105/bigphoto/655/A11109655_3.jpg https://ssl.cdn-redfin.com/photo/105/mbpaddedwide/655/genMid.A11109655_5_3.jpg https://ssl.cdn-redfin.com/photo/105/mbpaddedwide/655/genMid.A11109655_17_3.jpg,5,2,1938,1957,None,47,29,48,None,Central Air| Ceiling Fan(s)| Electric,Central| Electric,None,None,$734900
https://www.redfin.com/PA/Philadelphia/330-N-41st-St-19104/home/38186795,330 N 41st St,Philadelphia, PA 19104,Philadelphia County,https://ssl.cdn-redfin.com/photo/235/bigphoto/008/PAPH2032008_3.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/008/genMid.PAPH2032008_6_3.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/008/genMid.PAPH2032008_18_3.jpg,5,2.5,1862,1915,None,92,92,97,None,None,None,None,None,$408000
https://www.redfin.com/CA/Los-Angeles/6115-Annan-Way-90042/home/7084671,6115 Annan Way,Los Angeles, CA 90042,Los Angeles County,https://ssl.cdn-redfin.com/photo/45/bigphoto/885/CV21242885_0.jpg https://ssl.cdn-redfin.com/photo/45/mbpaddedwide/885/genMid.CV21242885_6_0.jpg https://ssl.cdn-redfin.com/photo/45/mbpaddedwide/885/genMid.CV21242885_18_0.jpg,3,2,1548,1912,None,65,42,33,None,None,None,None,None,$1248000
https://www.redfin.com/NJ/Fort-Lee/201-Bridge-Plz-N-07024/unit-5E/home/35738219,201 N Bridge Plz Unit 5E,Fort Lee, NJ 07024,Bergen County,https://ssl.cdn-redfin.com/photo/120/bigphoto/996/21043996_0.jpg https://ssl.cdn-redfin.com/photo/120/mbpaddedwide/996/genMid.21043996_3_0.jpg https://ssl.cdn-redfin.com/photo/120/mbpaddedwide/996/genMid.21043996_10_0.jpg,—,1,—,1965,None,88,57,57,None,None,None,None,None,$239000
https://www.redfin.com/OH/Akron/828-Orlando-Ave-44320/home/66363251,828 Orlando Ave,Akron, OH 44320,Summit County,https://ssl.cdn-redfin.com/photo/159/bigphoto/221/4315221_3.jpg https://ssl.cdn-redfin.com/photo/159/mbpaddedwide/221/genMid.4315221_5_0.jpg https://ssl.cdn-redfin.com/photo/159/mbpaddedwide/221/genMid.4315221_16_0.jpg,3,1.5,1562,1941,0.18,59,28,58,0.18,None,Forced Air| Gas,None,None,$159900
https://www.redfin.com/FL/Inverness/9777-E-Pebble-Creek-Ct-34450/home/129468696,9777 E Pebble Creek Ct,Inverness, FL 34450,Citrus County,https://ssl.cdn-redfin.com/photo/278/bigphoto/554/2220554_2.jpg https://ssl.cdn-redfin.com/photo/278/mbpaddedwide/554/genMid.2220554_3_2.jpg https://ssl.cdn-redfin.com/photo/278/mbpaddedwide/554/genMid.2220554_11_2.jpg,3,2,1365,1990,None,0,None,25,None,None,None,None,None,$192125
https://www.redfin.com/AZ/Maricopa/43668-Mescal-St-85138/home/26867983,43668 W MESCAL Dr,Maricopa, AZ 85138,Pinal County,https://ssl.cdn-redfin.com/photo/86/bigphoto/774/6319774_0.jpg,4,2,2142,—,None,2,None,28,None,None,None,None,None,$380990
https://www.redfin.com/NY/Broadalbin/105-Sunny-Bay-Rd-12025/home/92901035,105 Sunny Bay Rd,Broadalbin, NY 12025,Fulton County,https://ssl.cdn-redfin.com/photo/175/bigphoto/768/202129768_0.jpg https://ssl.cdn-redfin.com/photo/175/mbpaddedwide/768/genMid.202129768_7_0.jpg https://ssl.cdn-redfin.com/photo/175/mbpaddedwide/768/genMid.202129768_22_0.jpg,2,1,1100,1930,None,0,None,21,None,None,None,None,None,$205000
https://www.redfin.com/TX/Katy/19910-Sky-Hollow-Ln-77450/home/30612350,19910 Sky Hollow Ln,Katy, TX 77450,Harris County,https://ssl.cdn-redfin.com/photo/104/bigphoto/212/88142212_1.jpg https://ssl.cdn-redfin.com/photo/104/mbpaddedwide/212/genMid.88142212_7_1.jpg https://ssl.cdn-redfin.com/photo/104/mbpaddedwide/212/genMid.88142212_22_1.jpg,4,4,4941,1998,None,36,None,55,None,None,None,None,None,$595000
https://www.redfin.com/CA/Westlake-Village/4187-Oak-Pl-Dr-91362/home/4688238,4187 Oak Place Dr,Westlake Village, CA 91362,Ventura County,https://ssl.cdn-redfin.com/photo/41/bigphoto/814/SR21200814_0.jpg https://ssl.cdn-redfin.com/photo/41/mbpaddedwide/814/genMid.SR21200814_7_0.jpg https://ssl.cdn-redfin.com/photo/41/mbpaddedwide/814/genMid.SR21200814_23_0.jpg,8,9.5,7858,1998,None,5,None,6,None,None,None,None,None,$5988000
https://www.redfin.com/MN/Nevis/15236-Cres-Ridge-Trl-56467/home/62616947,15236 Crescent Ridge Trl,Nevis, MN 56467,Hubbard County,https://ssl.cdn-redfin.com/photo/114/bigphoto/878/6003878_4.jpg https://ssl.cdn-redfin.com/photo/114/mbpaddedwide/878/genMid.6003878_7_4.jpg https://ssl.cdn-redfin.com/photo/114/mbpaddedwide/878/genMid.6003878_21_4.jpg,—,—,2.17,—,None,0,None,25,None,None,None,None,None,$89900
https://www.redfin.com/SC/Ridgeville/249-W-Meadow-Dr-29472/home/68767184,249 W Meadow Dr,Ridgeville, SC 29472,Dorchester County,https://ssl.cdn-redfin.com/photo/151/bigphoto/671/21022671_0.jpg https://ssl.cdn-redfin.com/photo/151/mbpaddedwide/671/genMid.21022671_4_0.jpg https://ssl.cdn-redfin.com/photo/151/mbpaddedwide/671/genMid.21022671_14_0.jpg,3,2,1456,1996,None,5,None,25,None,None,None,None,None,$230000
https://www.redfin.com/NY/New-York/118-W-112th-St-10026/unit-4A/home/45332323,118 W 112th St Unit 4A,New York, NY 10026,New York County,https://ssl.cdn-redfin.com/photo/211/bigphoto/008/CORC-21355008_0.jpg https://ssl.cdn-redfin.com/photo/211/mbpaddedwide/008/genMid.CORC-21355008_2_0.jpg https://ssl.cdn-redfin.com/photo/211/mbpaddedwide/008/genMid.CORC-21355008_7_0.jpg,3,2,1012,1915,0.1158,97,100,82,0.1158,None,None,None,None,$875000
https://www.redfin.com/MO/Desloge/310-McKee-St-63601/home/176950950,310 Mckee,Desloge, MO 63601,St. Francois County,https://ssl.cdn-redfin.com/photo/156/bigphoto/989/21075989_0.jpg https://ssl.cdn-redfin.com/photo/156/mbpaddedwide/989/genMid.21075989_3_0.jpg https://ssl.cdn-redfin.com/photo/156/mbpaddedwide/989/genMid.21075989_11_0.jpg,3,1,1334,—,None,16,None,25,None,None,None,None,None,$129000
https://www.redfin.com/ME/Wells/17-Bayley-Rd-04090/unit-2/home/175364634,17 Bayley Rd Unit 2,Wells, ME 04090,York County,https://ssl.cdn-redfin.com/photo/180/bigphoto/536/1514536_0.jpg https://ssl.cdn-redfin.com/photo/180/mbpaddedwide/536/genMid.1514536_1_0.jpg,4,3.5,2340,—,None,46,None,40,None,None,None,None,None,$749900
https://www.redfin.com/NY/Commack/103-Fulton-Blvd-11725/home/21346691,103 Fulton Blvd,Commack, NY 11725,Suffolk County,https://ssl.cdn-redfin.com/photo/269/bigphoto/061/3357061_1.jpg https://ssl.cdn-redfin.com/photo/269/mbpaddedwide/061/genMid.3357061_9_1.jpg https://ssl.cdn-redfin.com/photo/269/mbpaddedwide/061/genMid.3357061_27_1.jpg,4,2.5,—,—,0.4,8,None,17,0.4,Central Air,Oil| Hot Water,None,None,$789000
https://www.redfin.com/MO/Sullivan/10177-MO-185-63080/home/80085446,10177 Hwy 185,Sullivan, MO 63080,Franklin County,https://ssl.cdn-redfin.com/photo/156/bigphoto/192/21064192_2.jpg https://ssl.cdn-redfin.com/photo/156/mbpaddedwide/192/genMid.21064192_4_2.jpg https://ssl.cdn-redfin.com/photo/156/mbpaddedwide/192/genMid.21064192_14_2.jpg,3,1,1152,1950,10.35,0,None,5,10.35,None,None,None,None,$229900
https://www.redfin.com/CA/San-Francisco/1075-Bowdoin-St-94134/home/897816,1075 Bowdoin Ave,San Francisco, CA 94134,San Francisco County,https://ssl.cdn-redfin.com/photo/9/bigphoto/275/421609275_0.jpg https://ssl.cdn-redfin.com/photo/9/mbpaddedwide/275/genMid.421609275_6_0.jpg https://ssl.cdn-redfin.com/photo/9/mbpaddedwide/275/genMid.421609275_19_0.jpg,2,1,756,1950,0.0402,63,66,32,0.0402,None,Wall Furnace,No,1,$895000
https://www.redfin.com/MO/Grubville/9082-Wakefield-Dr-63041/home/80007011,9082 Wakefield,Grubville, MO 63041,Jefferson County,https://ssl.cdn-redfin.com/photo/156/bigphoto/368/21046368_1.jpg https://ssl.cdn-redfin.com/photo/156/mbpaddedwide/368/genMid.21046368_15_1.jpg https://ssl.cdn-redfin.com/photo/156/mbpaddedwide/368/genMid.21046368_47_1.jpg,3,2,1760,1920,95.56,0,None,11,95.56,None,None,None,None,$2399000
https://www.redfin.com/NY/Boonville/3135-Pine-Ln-13309/home/175843304,31-35 Pine Ln,Boonville, NY 13309,Oneida County,https://ssl.cdn-redfin.com/photo/189/bigphoto/224/S1307224_0.jpg https://ssl.cdn-redfin.com/photo/189/mbpaddedwide/224/genMid.S1307224_3_0.jpg https://ssl.cdn-redfin.com/photo/189/mbpaddedwide/224/genMid.S1307224_10_0.jpg,—,—,0.97,—,None,25,None,36,None,None,None,None,None,$29500
https://www.redfin.com/VA/LINDEN/HIGH-TOP-RD-22642/home/68800078,High Top Rd,Linden, VA 22642,Warren County,https://ssl.cdn-redfin.com/photo/235/bigphoto/240/VAWR2001240_1.jpg https://ssl.cdn-redfin.com/photo/235/mbpaddedwide/240/genMid.VAWR2001240_1_0.jpg,—,—,0.46,—,None,0,None,None,None,None,None,None,None,$8000
https://www.redfin.com/PA/Farmington/540-Laurel-Pond-15437/home/174911382,540 Laurel Pond,Farmington, PA 15437,Fayette County,https://ssl.cdn-redfin.com/photo/162/bigphoto/339/1529339_0.jpg https://ssl.cdn-redfin.com/photo/162/mbpaddedwide/339/genMid.1529339_1_0.jpg https://ssl.cdn-redfin.com/photo/162/mbpaddedwide/339/genMid.1529339_5_0.jpg,1,1,—,—,None,13,None,6,None,Wall Unit(s),Electric,None,None,$150000
https://www.redfin.com/NM/McIntosh/14-Crespin-RD-87032/home/170437566,14 Crespin Rd,McIntosh, NM 87032,Torrance County,https://maps.google.com/maps/api/staticmap?sensor=false&style=feature%3Aadministrative.land_parcel%7Cvisibility%3Aoff&style=feature%3Alandscape.man_made%7Cvisibility%3Aoff&style=feature%3Atransit.station%7Chue%3A0xffa200&center=34.864653%2C-105.935127&channel=mediabrowser-satellite&size=730x440&scale=1&maptype=satellite&format=jpg&zoom=19&client=gme-redfin&signature=Y6xcWEbzPJ52eqd17MkxbApRyFo=,—,—,59.17,—,59.17,0,None,26,59.17,None,None,None,None,$55000
https://www.redfin.com/TX/Unknown/Rock-Creek-Dr-77378/home/73736535,0 Rock Crk,Willis, TX 77378,San Jacinto County,https://ssl.cdn-redfin.com/photo/104/bigphoto/075/22009075_0.jpg https://ssl.cdn-redfin.com/photo/104/mbpaddedwide/075/genMid.22009075_3_0.jpg https://ssl.cdn-redfin.com/photo/104/mbpaddedwide/075/genMid.22009075_10_0.jpg,—,—,128.28,—,None,0,None,10,None,None,None,None,None,$1148066
https://www.redfin.com/ME/SEBEC/518-NORTH-RD-04481/home/174054148,518 N North Road Rd,Sebec, ME 04481,Piscataquis County,https://ssl.cdn-redfin.com/photo/180/bigphoto/555/1513555_2.jpg https://ssl.cdn-redfin.com/photo/180/mbpaddedwide/555/genMid.1513555_7_1.jpg https://ssl.cdn-redfin.com/photo/180/mbpaddedwide/555/genMid.1513555_22_1.jpg,3,2.5,1848,—,None,0,None,15,None,None,None,None,None,$469000
https://www.redfin.com/IN/Morocco/101-W-Michigan-Ave-47963/home/136874564,101 W Michigan Ave,Morocco, IN 47963,Newton County,https://ssl.cdn-redfin.com/photo/276/bigphoto/505/503505_0.jpg https://ssl.cdn-redfin.com/photo/276/mbpaddedwide/505/genMid.503505_2_0.jpg https://ssl.cdn-redfin.com/photo/276/mbpaddedwide/505/genMid.503505_6_0.jpg,2,1,935,1880,None,24,None,38,None,None,Natural Gas,None,None,$109900
https://www.redfin.com/TX/Salado/1012-Ferguson-Mill-Rd-76571/home/168681062,1012 Ferguson Mill Rd,Salado, TX 76571,Bell County,https://ssl.cdn-redfin.com/photo/92/bigphoto/747/2390747_0.jpg https://ssl.cdn-redfin.com/photo/92/mbpaddedwide/747/genMid.2390747_3_0.jpg https://ssl.cdn-redfin.com/photo/92/mbpaddedwide/747/genMid.2390747_9_0.jpg,—,—,1.92,—,1.92,0,None,22,1.92,None,None,None,None,$350000
https://www.redfin.com/NY/Dobbs-Ferry/13-Round-Hill-Rd-10522/home/20140105,13 Round Hill Rd,Dobbs Ferry, NY 10522,Westchester County,https://ssl.cdn-redfin.com/photo/269/bigphoto/620/H6152620_0.jpg https://ssl.cdn-redfin.com/photo/269/mbpaddedwide/620/genMid.H6152620_5_0.jpg https://ssl.cdn-redfin.com/photo/269/mbpaddedwide/620/genMid.H6152620_17_0.jpg,2,1.5,1216,—,0.05,48,None,35,0.05,Window Unit(s),Oil| Hot Water,None,None,$449000
https://www.redfin.com/NC/Kings-Mountain/914-S-Battleground-Ave-28086/home/123800698,914 S Battleground Ave,Kings Mountain, NC 28086,Cleveland County,https://ssl.cdn-redfin.com/photo/103/bigphoto/645/3801645_0.jpg https://ssl.cdn-redfin.com/photo/103/mbpaddedwide/645/genMid.3801645_2_1.jpg https://ssl.cdn-redfin.com/photo/103/mbpaddedwide/645/genMid.3801645_6_1.jpg,—,—,1.43,—,None,14,None,4,None,None,None,None,None,$139900
https://www.redfin.com/FL/Plant-City/4805-W-Knights-Griffin-Rd-33565/home/47235814,4805 W Knights Griffin Rd,PLANT CITY, FL 33565,Hillsborough County,https://ssl.cdn-redfin.com/photo/118/bigphoto/922/T3329922_4.jpg https://ssl.cdn-redfin.com/photo/118/mbpaddedwide/922/genMid.T3329922_2_4.jpg https://ssl.cdn-redfin.com/photo/118/mbpaddedwide/922/genMid.T3329922_8_4.jpg,—,—,1.10,1998,1.1,0,None,32,1.1,None,None,None,None,$125000
https://www.redfin.com/OH/Willoughby/34579-Ethan-Way-44094/home/177087255,34579 Ethan Way,Willoughby, OH 44094,Lake County,https://ssl.cdn-redfin.com/photo/159/bigphoto/901/4330901_0.jpg https://ssl.cdn-redfin.com/photo/159/mbpaddedwide/901/genMid.4330901_3_0.jpg https://ssl.cdn-redfin.com/photo/159/mbpaddedwide/901/genMid.4330901_9_0.jpg,3,2.5,1658,—,None,47,None,36,None,Central Air,Forced Air| Gas,None,None,$264990
https://www.redfin.com/TX/St-Hedwig/4615-Heathers-Star-78152/home/176404344,4615 Heathers Star,St Hedwig, TX 78152,Bexar County,https://ssl.cdn-redfin.com/photo/108/bigphoto/164/1560164_0.jpg https://ssl.cdn-redfin.com/photo/108/mbpaddedwide/164/genMid.1560164_2_0.jpg https://ssl.cdn-redfin.com/photo/108/mbpaddedwide/164/genMid.1560164_7_0.jpg,4,2,1699,—,None,5,None,32,None,None,None,None,None,$274990
https://www.redfin.com/WI/Milwaukee/2351-S-9th-St-53215/home/60488362,2351 S 9th St,Listing provided courtesy of RE/MAX Lakeside-27th.,Milwaukee County,https://ssl.cdn-redfin.com/photo/128/bigphoto/122/1763122_3.jpg,6,2,2698,1895,None,78,50,58,None,None,None,None,None,$149900
